start	end	eng	cmn	jpn
4566562	4568008	 We have company. 	 我们同伴来了 	 仲間が帰ってきたわ 
4577949	4579019	 Have a look, Bayard. 	 看一看，贝阿德 	 見て、ベイヤード 
4582662	4584024	 Bielle. 	 贝耶尔 	 ビエール 
4592338	4594034	 I'm so happy to see you. I thought they were going to... 	 很高兴见到你，我还以为他们已经… 	 会えて嬉しいわ 
4594173	4602042	 So did I. But they didn't, and now here I am, still in one piece.  And I'm rather glad about that now that I'm seeing you again.  I would have regretted not seeing you again, 	 我也是，但是他们没有得逞 现在我完整无损的来了  我也非常高兴能再次见到你  我本来以为再也见不到你了 	 運が良かった 首がつながってる  感謝しなきゃね また会えるなんて 
4602723	4608048	 especially now that you're you, and the proper size.  And it's a good size. It's a great size. It's a right proper Alice size! 	 特别是见到你现在正常大小的模样  这个大小很好，很棒 很合适爱丽丝！ 	 君にふさわしい大きさだ  良いサイズだ。まったく良いサイズだ アリスらしい大きさだ! 
4608813	4612052	 - Hatter. - Size. Fez. I'm fine. 	 - 疯帽子 - 大小，大小，我很好 	 - ハッター! - うむ。大丈夫だ 
4612733	4615055	 Where's your hat? 	 你的帽子呢 	 帽子は? 
4617738	4619059	 Mmm. 	 嗯 	
4620324	4623003	 - Cheshire. - How's the arm, love? 	 - 柴郡猫 - 你的手臂怎么样了，亲爱的？ 	 - チェシャ猫 - 腕のケガは? 
4623869	4625005	 All healed. 	 已经痊愈了 	 もう治ったわ 
4625079	4627007	 Goodbye, sweet hat. 	 再见了，可爱的帽子 	 さらば、愛しの帽子よ 
4647393	4652032	 Have you any idea why a raven is like a writing desk? 	 你知道为什么一只乌鸦像一张写字台吗？ 	 カラスが机に似ているのはなぜ? 
4654400	4656036	 Let me think about it. 	 让我想想 	 考えさせて 
4657737	4660040	 You know what tomorrow is, don't you? 	 你知道明天是什么日子，对吗？ 	 明日が何の日か知ってるよね? 
4663617	4667047	 Frabjous Day. How could I forget? 	 辉煌之日，我怎么会忘记呢？ 	 フラビュジャスの日ね 忘れるわけがないわ 
4667330	4670050	 Wish I'd wake up. 	 希望那时我已经醒来了 	 目が覚めたらいいのに 
4670750	4675055	 - Still believe this is a dream, do you? - Of course. 	 - 你仍然相信这是一场梦，对吗？ - 当然 	 - まだ夢だと思ってるんだね? - 当たり前でしょ 
4675629	4678058	 This has all come from my own mind. 	 这一切都是我脑海里幻想出来 	 全部私の作り事よ 
4680718	4685005	 Which would mean that I'm not real. 	 那就是说我是不存在的了 	 私も作り物ってことかい? 
4687892	4692012	 Afraid so. You're just a figment of my imagination. 	 恐怕是的，你只是我的想象虚构出来的 	 そう 私の想像の産物 
4693773	4697017	 I would dream up someone who's half-mad. 	 我总是构想一个半癫半狂的人物 	 いかれ頭の人を思い浮かべたのよ 
4697234	4702022	 Yes, yes. But you would have to be half-mad to dream me up. 	 是的，是的，但是你也得是个 半癫半狂的人才能构想出我 	 僕を思い浮かべるなんて 君こそいかれ頭だ 
4704575	4706026	 I must be, then. 	 那么我就是吧 	 そうね 
4711033	4714034	 I'll miss you when I wake up. 	 醒来后我会想念你的 	 目が覚めたらもう会えない 
4728008	4733053	 Who will step forth to be champion for the White Queen? 	 谁愿意站出来做白皇后的勇士？ 	 白の女王のために 戦士となるものは誰だ? 
4733979	4735055	 That would be I. 	 非我莫属了 	 私です 
4737483	4742002	 You have very poor evaporating skills. I should be the one. 	 你的蒸馏技术很差，我才是的 	 蒸散技術が足りないね 私がなるべきだ 
4742015	4748008	 I'll do it.  - No, me. - No, me. 	 我来吧  - 不，我 - 不，我 	 私こそ  - いや僕だ - いや僕だ 
4765261	4767027	 No other slayer, nohow. 	 没有其他人能杀死炸脖龙 	 僕らじゃダメだ 
4767471	4770030	 If it ain't Alice, it ain't dead. 	 如果不是爱丽丝，它就不会死 	 アリスじゃなきゃダメだ 
4775938	4781041	 Alice, you cannot live your life to please others. 	 爱丽丝，你没有义务用自己的生命去满足别人 	 アリス、人々のために 犠牲になる覚悟が? 
4781193	4784044	 The choice must be yours, 	 选择权在你自己手中 	 あなたが決めるのよ 
4784238	4787047	 because when you step out to face that creature, 	 因为当你出去面对那个怪物时 	 その魔物に立ち向かうとき 
4788909	4792052	 you will step out alone. 	 就只能独自战斗了 	 あなたはたった一人でしょう 
4825070	4829029	 Nothing was ever accomplished with tears. 	 任何事都不能靠眼泪完成的 	 いかなる栄誉も涙なしには 勝ち得ない 
4830242	4832032	 Absolem? 	 亚伯索伦？ 	 アブソラム? 
4832912	4834034	 Why are you upside down? 	 你怎么挂在那里？ 	 なんで逆さまになってるの? 
4834788	4838038	 I've come to the end of this life. 	 我的生命就快结束了 	 私はまもなくこの生を終える 
4838167	4841041	 - You're going to die? - Transform. 	 - 你快死了？ - 应该说是转变 	 - 死ぬの? - 変身だよ 
4841795	4846046	 Don't go. I need your help. I don't know what to do. 	 不要走，我需要你的帮助，我不知道怎么做 	 行かないで。助けがいるの どうしていいか分からない 
4846258	4849049	 I can't help you if you don't even know who you are, stupid girl. 	 如果连你自己是谁都不知道 我是帮不上忙的，傻女孩 	 愚か者を助けられるものか 
4849386	4851051	 I'm not stupid. 	 我不傻 	 愚か者じゃないわ 
4851392	4854054	 My name is Alice. I live in London. 	 我的名字是爱丽丝，我住在伦敦 	 私はアリスよ。ロンドンに住んでいる 
4854308	4857057	 I have a mother named Helen and a sister named Margaret. 	 我的妈妈叫海伦 我的姐姐叫玛格丽特 	 ヘレンという名の母がいて マーガレットという名の姉がいる 
4857353	4859059	 My father was Charles Kingsleigh. 	 我的父亲是查理斯·金斯利 	 父の名はチャールズ・キングスレイ 
4859077	4861001	 He had a vision that stretched halfway around the world, 	 他的眼光远大，能看到大半个世界 	 父は地球の裏側に旅立った 
4861197	4863003	 and nothing ever stopped him. 	 没有什么能阻止他 	 誰も止めることはできなかった 
4863776	4867007	 I'm his daughter. I'm Alice Kingsleigh. 	 我是他的女儿，我叫爱丽丝·金斯利 	 私はその娘よ。アリス・キングスレイ 
4867112	4871011	 Alice, at last. 	 爱丽丝 	 アリス、初めてここに来たとき 
4871033	4873013	 You were just as dim-witted the first time you were here. 	 至少你和第一次来这里一样傻乎乎的 	 君はまったくの愚か者だった 
4873118	4876016	 You called it "Wonderland," as I recall. 	 我记得你把这里叫做“奇异世界” 	 君はここをワンダーランドと呼んでいた 
4878749	4880020	 Wonderland. 	 奇异世界 	 ワンダーランド 
4881460	4885025	 - What do you call yourself? - Alice. 	 - 你叫什么？ - 爱丽丝 	 - 自分自身のことは? - Alice. 
4885089	4886026	 The Alice? 	 传说中的那个爱丽丝？ 	 アリスだって? 
4886840	4890030	 Then I'll take you to the Hare and the Hatter, but that's the end of it. 	 我把你带到三月兔和疯帽子那里去 我能做的只有这样了 	 ヘアアンドハッターのところへ連れて行こう 
4890094	4894034	 <i>She's the right one. I'm certain of it.</i>  Ah, Thackery, not at the table, please. 	 她就是那个爱丽丝，我确信  啊，萨克雷，拜托别在桌子上 （注：萨克雷为三月兔的名字） 	 <i>彼女こそそうだ。間違いないよ</i> 
4894682	4900040	 Have some tea.  <i>You're not Absolem, I'm Absolem, stupid girl.</i> 	 喝点茶吧  你不是亚伯索伦，我才是，傻女孩 	 お茶をどうぞ  <i>君はアブソラムじゃない。私がアブソラムだ</i> 
4900062	4902042	 - What is this? - I'm Tweedledee, he's Tweedledum. 	 - 这是什么？ - 我是特里迪，他是特里东 	 - それは何? - トゥイードゥルディーとトゥイードゥルダムだ 
4902231	4904044	 Contrariwise, I'm Tweedledum, he's Tweedledee. 	 相反来说，我是特里东，他是特里迪 	 逆に言うとトゥイードゥルダムと トゥイードゥルディーだ 
4904733	4907047	 <i>You'd think she would remember all this from the first time.</i> 	 你认为她还记得第一次来这里的事吗？ 	 <i>彼女なら全部知ってるはずだ</i> 
4907069	4909049	 <i>Curiouser and curiouser.</i> 	 奇妙啊，真奇妙 	 <i>不思議だわ</i> 
4909697	4913053	 <i>It wasn't a dream at all, it was a memory.</i> 	 这完全不是一场梦，这是我的记忆 	 これは夢じゃない 私の思い出なのね 
4913742	4921001	 This place is real, and so are you and so is the Hatter.  And the Jabberwocky. 	 这个地方那个是真实存在的 你也是，疯帽子也是  还有炸脖龙也是 	 これは夢じゃない あなたやハッターも  ジャバウォッキーもね 
4921333	4924004	 Remember, the Vorpal sword knows what it wants. 	 记住，斩首剑自己知道该怎么做 	 ボーパルの剣こそ何をするべきか知っている 
4924288	4927007	 All you have to do is hold on to it. 	 你需要做的只是握着它就行了 	 すべてをまかせるのだ 
4930092	4935015	 Fairfarren, Alice. Perhaps I will see you in another life. 	 再见，爱丽丝 也许在下一世里我还会再见到你 	 さらばだ、アリス また別な世界で会えるだろう 
5055592	5060020	 - Hello, Iracebeth. - Hello, Mirana. 	 - 你好，伊拉莎贝 - 你好，米莱娜 （注：伊拉莎贝为红皇后名字） 	 - アイラスベス - ミラナ 
5063434	5068028	 On this, the Frabjous Day, the Queens Red and White 	 在这个辉煌之日 	 このフラビュジャスの日に 白と赤の女王が 
5068480	5073033	 shall send forth their champions to do battle on their behalf. 	 红皇后和白皇后 将派出她们的勇士代表自己决战 	 彼女らに代わって戦士を戦わせます 
5074445	5077037	 Oh, Racie. We don't have to fight. 	 哦，伊拉莎贝，我们并不是非战不可的 	 戦う必要なんてないのでは 
5080200	5085045	 I know what you're doing.  You think you can blink those pretty little eyes 	 我知道你在干什么  你以为眨巴眨巴你的漂亮小眼睛 就能感动我吗 	 その瞳をまばたきさせて  私を消すつもりね 
5085748	5088048	 and I'll melt, just like Mummy and Daddy did. 	 就像爸妈那样 	 ママやパパがしたように 
5090836	5093053	 Please. 	 拜托 	 お願い 
5093589	5098058	 No! It is my crown! I am the eldest! 	 不！这是我的王冠！我是长女！ 	 黙りなさい。私が長女よ 
5099344	5100000	 Jabberwocky! 	 炸脖龙！ 	 ジャバウォッキー! 
5148310	5150050	 This is impossible. 	 不可思议 	 無理だわ 
5150979	5153053	 Only if you believe it is. 	 只有你认为它不可思议，它才是不可思议的 	 信じることだ 
5158904	5167007	 Sometimes I believe as many as six impossible things before breakfast.  That is an excellent practice. 	 有时候我会在早餐前 一下相信六件不可思议的事情  这是一种很好的锻炼 	 時折、私は朝食の前に、 六つのあり得ない事柄について考えるのだ  それは素晴らしい 
5168682	5172012	 However, just at the moment, 	 但是，这个时候 	 時間がない 
5173544	5177017	 you really might want to focus on the Jabberwocky. 	 你需要集中精神在炸脖龙身上 	 ジャバウォッキーに集中するんだ 
5182087	5185025	 Where's your champion, Sister? 	 你的勇士呢，妹妹？ 	 妹よ、あなたの戦士はどこ? 
5186431	5187027	 Here. 	 这里 	 ここよ 
5189935	5191031	 Hello, Um. 	 你好，“嗯” 	 「ええと」ね 
5204732	5208048	 Six impossible things. Count them, Alice. 	 六件不可思议的事，数一数吧，爱丽丝 	 六つのあり得ない事柄を 数えるのよ 
5213083	5216056	 One, there's a potion that can make you shrink. 	 第一，喝药能让你缩小 	 一つ、体を縮めるポーション 
5219798	5223003	 Two, and a cake that can make you grow. 	 第二，蛋糕能让你变大 	 二つ、体を大きくするケーキ 
5223051	5229009	 So, my old foe, we meet on the battlefield once again. 	 我的宿敌，我们在战场上又见面了 	 いま再び戦場で出会うおまえよ 
5230809	5235015	 We've never met.  Not you, insignificant bearer. 	 我们从来没有见过  不是你，你这个无关紧要的持剑人 	 あなたに会ったことないわ  おまえなんぞのことではない 
5235480	5240020	 My ancient enemy, the Vorpal one. 	 我的远古宿敌是斩首剑 	 太古からの敵。ボーパルの剣よ 
5241320	5243023	 That's enough chatter. 	 别唠唠叨叨的了 	 おしゃべりはおしまいよ 
5250162	5253033	 Three, animals can talk. 	 第三，动物能说话 	 三つ。動物が話す 
5258503	5260040	 Four, Alice, 	 第四，爱丽丝 	 四つ 
5262341	5264044	 cats can disappear. 	 猫能凭空消失 	 猫が消えた 
5266678	5268048	 Five, 	 第五 	 五つ 
5270933	5273053	 there's a place called Wonderland. 	 有个叫“奇异世界”的地方 	 ワンダーランドと呼ばれる世界がある 
5274269	5275055	 Six, 	 第六 	 六つ 
5276229	5279059	 I can slay the Jabberwocky. 	 我能杀死炸脖龙 	 ジャバウォッキーを殺すことができる 
5303674	5306026	 The Hatter's interfering! Off with his head! 	 疯帽子犯规了，砍下他的头！ 	 ハッターが邪魔をした 首を落としなさい! 
5453063	5456056	 Off with your head! 	 砍下你的头！ 	 首を落としてやる! 
5487899	5492032	 Kill her!  We follow you no more, Bloody Big Head. 	 杀了她！  我们不再跟随你了，血腥的大头鬼 	 殺せ!  誰もあなたについていかないよ 血にまみれたデカ頭よ 
5492737	5495035	 How dare you? Off with his head! 	 你敢？砍下他的头！ 	 なんだって? 首を落としなさい! 
5537282	5542022	 Iracebeth of Crims, your crimes against Underland are worthy of death. 	 格里斯的伊拉莎贝 你在地下世界犯下的罪行死不足惜 	 あなたの罪は死に値する 
5544623	5548028	 However, that is against my vows, 	 但是，那会违反我的誓言的 	 しかし、それは私にはできない 
5549502	5552032	 therefore, you are banished to the Outlands. 	 因此，我决定流放你到外域去 （注：外域为地下世界的极西地域） 	 流刑よ。戻ってこれないところへ 
5552380	5558038	 No one is to show you any kindness, or ever speak a word to you. 	 没人会对你示好，没人会和你说话 	 誰もあなたに話しかけたりしないところへ 
5559471	5563043	 You will not have a friend in the world. 	 在这个世界上你将一个朋友也没有 	 もう二度と友人を持つことはないでしょう 
5563892	5569049	 Majesty, I hope you bear me no ill will. 	 陛下，请您宽恕我，我没有恶意的 	 女王陛下、どうか私を無罪に 
5571942	5580000	 Only this one, Ilosovic Stayne,  you are to join Iracebeth in banishment  from this day until the end of Underland. 	 只有这个是不能宽恕的，伊罗索维克·斯德恩  你将加入伊拉莎贝的流放行列  直到世界的末日 	 イロソビック・ステイン あなたも一緒に流刑の地へ  アンダーランドの終わりの日まで 
5582369	5584004	 At least we have each other. 	 至少我们还在一起 	 最後まで一緒ね 
5597676	5602022	 Majesty, please! Kill me! Please! 	 陛下，请杀了我吧！求求你！ 	 女王陛下! いっそ殺してください! 
5602764	5605025	 But I do not owe you a kindness. 	 但是我没必要这样便宜你的 	 慈悲を与えることはできません 
5605033	5608028	 - Take off my head! - He tried to kill me. 	 - 杀了我吧！ - 他居然想杀我 	 - 首をはねてくれ! - あたしを殺そうとした 
5608103	5611031	 - Majesty! Please! Please! - He tried to kill me. 	 - 陛下！求求你！求求你！ - 他居然想杀我 	 - 女王陛下! お願いだ! - あたしを殺そうとした 
5611356	5616036	 - I offer you my head! - He tried to kill me!  Oh, the Frabjous Day! Callou! Callay! 	 - 我把我的头给你！ - 他居然想杀我！  哦，辉煌之日，万岁！万岁！ 	 - 私の首を持っていってくれ! - 私を殺そうとした!  フラビュジャスの日だ! 
5623243	5626046	 - What is he doing? - Futterwacken. 	 - 他在做什么？ - 他在跳福特沃肯舞 	 - 何をしているの? - ファッターウォッケンの踊りさ 
5673043	5678038	 And the blood of the Jabberwocky. You have our everlasting gratitude. 	 这是炸脖龙的血 我用这个表达我们永恒不变的感激之情 	 ジャバウォッキーは死んだ 永久の感謝を 
5678214	5681041	 And for your efforts on our behalf... 	 谢谢你为我们做的一切 	 感謝のしるしよ 
5685013	5689049	 - Will this take me home? - If that is what you choose. 	 - 这个可以带我回家吗？ - 只要你愿意 	 - これで家に帰れるの? - それがお望みなら 
5714834	5717017	 You could stay. 	 你可以留下来的 	 ここに留まることもできるんだ 
5719798	5724024	 What an idea. A crazy, mad, wonderful idea. 	 这是个疯狂的主意，是个好主意 	 なんてステキなアイデア 愚かだけどステキ 
5729641	5731031	 But I can't. 	 但是我不能 	 でもできないわ 
5732519	5738038	 There are questions I have to answer, things I have to do. 	 我还有很多问题需要寻找答案 很多事情需要去完成 	 答えなければいけない質問や いろんなことが待っているの 
5745043	5747047	 Be back again before you know it. 	 我会悄悄回来的 	 またいつか戻ってくるわ 
5749244	5754054	 You won't remember me.  Of course I will. How could I forget? 	 你不会记得我的  我当然记得，我怎么会忘记呢？ 	 私のことを覚えてはいないだろう  忘れることができると思う? 
5759421	5763003	 Hatter, why is a raven like a writing desk? 	 疯帽子，为什么一只乌鸦会像一张写字台？ 	 ハッター、カラスが机に 似ているわけは? 
5765677	5768008	 I haven't the slightest idea. 	 我也不知道答案 	 ちっとも分からない 
5773037	5776016	 Fairfarren, Alice. 	 再见，爱丽丝 	 さらばだ、アリス 
5822066	5828008	 She left me standing there without an answer.  A case of nerves, no doubt. 	 她把我丢在这里，连个答复都没有  她一定是太紧张了 	 私を置き去りにした  神経がイカれてるのね 
5830241	5832012	 - Alice. - Good Lord. 	 - 爱丽丝 - 天哪 	 アリス 
5833495	5839019	 - Are you all right? - What happened to you?  I fell down a hole and hit my head. 	 - 你还好吗？ - 你怎么啦？  我掉进了一个洞里，撞到头了 	 - 大丈夫か? - 何があったんだ?  穴に落ちて頭を打ったんです 
5839167	5845025	 I'm sorry, Hamish. I can't marry you. You're not the right man for me. 	 对不起，哈米什，我不能嫁给你 你不是我喜欢的类型 	 ヘイリッシュ、結婚することはできないわ あなたは私の唯一の人ではないの 
5845173	5848028	 And there's that trouble with your digestion. 	 而且和你的消化功能打交道有点麻烦 	 一緒にいても、きっと あなたの胃を荒らすだけ 
5849177	5855035	 I love you, Margaret, but this is my life. I'll decide what to do with it. 	 我爱你，玛格丽特，但这是我自己的人生 我来决定该做什么 	 愛してるわ、マーガレット。でもこれは私の人生 どうするか、自分で決めるわ 
5857060	5860040	 You're lucky to have my sister for your wife, Lowell, 	 拥有我姐姐做妻子你很幸运，洛威尔 	 姉を妻にしたことが どれだけ幸運なことか考えなさい 
5860647	5865045	 and you be good to her. I'll be watching very closely. 	 对她好点，我会盯着你的 	 彼女を大事になさい ずっと見てるわよ 
5866903	5869049	 There is no prince, Aunt Imogene. 	 世上没有什么王子，伊莫金姑姑 	 王子なんていないわ、イメジン叔母 
5869447	5873053	 You need to talk to someone about these delusions. 	 你得和别人谈谈你的错觉 	 その妄想について誰かにきちんと 相談するのよ 
5875036	5879059	 I happen to love rabbits, especially white ones. 	 我突然喜欢兔子，特别是白色的 	 ウサギが大好きになった とくに白いやつが 
5881125	5882002	 Don't worry, Mother, 	 别担心，妈妈 	 心配しないで、お母さん 
5882460	5885005	 I'll find something useful to do with my life. 	 我将找到我人生的方向的 	 私の人生は 自分で見つけるわ 
5887549	5892012	 You two remind me of some funny boys I met in a dream. 	 你们俩让我想起了 梦里见到的一对有趣的男孩子 	 二人を見てるとあの愉快な男の子たちを 思い出すわ 
5893304	5897017	 - You've left me out. - No, I haven't, sir. 	 - 你把我漏掉了？ - 不，没有，先生 	 - 私ともお別れかね - それは違います 
5897100	5903023	 You and I have business to discuss.  Shall we speak in the study? 	 等下我和您讨论一点事情  那我们在书房里谈好吗？ 	 仕事について ぜひお話しさせていただきたいのです  それは楽しみですね 
5908820	5911031	 Oh. And one more thing. 	 哦，还有一件事 	 もう一つ 
5919163	5926046	 My father told me he planned to expand his trade route to Sumatra and Borneo,  but I don't think he was looking far enough. 	 我父亲告诉过我，他打算 把商路扩展到苏门答腊岛和婆罗洲岛  但是我认为他看得还不够远 	 父は貿易ルートをスマトラとボルネオに 伸ばすつもりだと話していたわ  でも、私はそれが最善とは思えない 
5926629	5929049	 Why not go all the way to China? 	 为什么不去中国呢？ 	 なぜ中国へ行かないの? 
5929799	5939059	 It's vast, the culture is rich, and we have a foothold in Hong Kong.  To be the first to trade with China, can you imagine it? 	 它地域如此辽阔，文化如此丰富 而且我们在香港还有个立足之地  作第一个和中国做生意的人，您想象过吗？ 	 広大で文明に富んだ土地よ すでに香港に足がかりを得ている  これが中国との貿易の出発点になるのよ 想像できる? 
5940435	5945005	 You know, if anybody else had said that to me,  I'd say, "You've lost your senses." 	 你知道吗，如果其他人和我这样说  我会说：“你失去理智了” 	 他の誰かがそう言ったのなら 頭がおかしいと言うところだ 
5945315	5956016	 But I've seen that look before.  Well, as you're not going to be my daughter-in-law,  perhaps you'd consider becoming an apprentice with the company. 	 但我以前也见过这样的眼神  好的，虽然你不能成为我的儿媳妇  但也许可以考虑一下做公司的学徒 	 だが、その言葉を君の父からも聞いたのだ  息子と結婚する気がないのなら、  せめて事業を引き継いでおくれ 
5995990	5997057	 Hello, Absolem. 	 你好，亚伯索伦 	 アブソラムね 
